link,id_apto,precio,cant_habitaciones,longitud,latitud
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/aguacatal/cali/6835189,6835189,1300000,2,-76.55728149414062,3.453878879547119
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7679286,7679286,1800000,3,-76.52012634277344,3.4800310134887695
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/primero-de-mayo/cali/7678778,7678778,750000,3,-76.53284454345703,3.4062955379486084
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7680617,7680617,2800000,3,-76.51698303222656,3.491288661956787
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/paso-del-comercio/cali/7423402,7423402,890000,4,-76.48799896240234,3.4690001010894775
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/gran-limonar/cali/7679190,7679190,1750000,3,-76.54332733154297,3.3996806144714355
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-caney/cali/7680477,7680477,1100000,2,-76.50914764404297,3.3832149505615234
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/torres-de-comfandi/cali/7679517,7679517,720000,3,-76.50086212158203,3.4794905185699463
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-guabal/cali/7501065,7501065,1000000,2,-76.5250015258789,3.4179999828338623
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/miraflores/cali/7680363,7680363,790000,2,-76.5402603149414,3.4371705055236816
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-ingenio/cali/7678860,7678860,1400000,2,-76.53056335449219,3.3831629753112793
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7680297,7680297,4800000,4,-76.54544067382812,3.3500702381134033
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/zona-sur/cali/7680403,7680403,770000,2,-76.52754211425781,3.4004340171813965
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7695683,7695683,1800000,3,-76.51777648925781,3.4907619953155518
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7680364,7680364,900000,3,-76.54122924804688,3.489751100540161
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/san-judas-tadeo/cali/7680388,7680388,600000,2,-76.52236938476562,3.416590690612793
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/villa-del-sur/cali/7425169,7425169,590000,3,-76.51799774169922,3.4130001068115234
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7652773,7652773,1650000,3,-76.50712585449219,3.366941452026367
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/villa-del-sur/cali/7191355,7191355,530000,2,-76.51799774169922,3.4130001068115234
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/cuarto-de-legua/cali/7678309,7678309,4200000,3,-76.54908752441406,3.408581018447876
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-jardin/cali/7628810,7628810,1200000,3,-76.531982421875,3.4516468048095703
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7679378,7679378,2600000,3,-76.52952575683594,3.3572773933410645
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/atanasio-girardot/cali/7679853,7679853,680000,2,-76.50900268554688,3.441999912261963
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7681924,7681924,5000000,4,-76.54464721679688,3.4535248279571533
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/salomia/cali/7711388,7711388,1250000,4,-76.50399780273438,3.4639999866485596
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7680668,7680668,1800000,1,-76.52226257324219,3.4891304969787598
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7681924,7681924,5000000,4,-76.54464721679688,3.4535248279571533
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-campina/cali/7681852,7681852,1200000,2,-76.52710723876953,3.480440855026245
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-cristales/cali/7446184,7446184,1900000,2,-76.5479965209961,3.440000057220459
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7682294,7682294,1650000,3,-76.51599884033203,3.368000030517578
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7681472,7681472,1200000,3,-76.50592041015625,3.3723857402801514
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/granada/cali/7681680,7681680,2900000,1,-76.53321838378906,3.463068962097168
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7682354,7682354,1500000,3,-76.52364349365234,3.371407985687256
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7715113,7715113,1210000,3,-76.53199768066406,3.4489998817443848
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7671537,7671537,1150000,2,-76.52180480957031,3.344615936279297
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/confenalco-/cali/7681780,7681780,680000,2,-76.48715209960938,3.4946036338806152
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/mayapan-las-vegas/cali/7681531,7681531,950000,3,-76.54228973388672,3.3771235942840576
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7713468,7713468,1200000,3,-76.51764678955078,3.362065076828003
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-guabal/cali/7584100,7584100,600000,2,-76.52799987792969,3.4159998893737793
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-coliseo/cali/7652091,7652091,900000,3,-76.554443359375,3.4153571128845215
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/capri/cali/7621305,7621305,1200000,2,-76.54418182373047,3.3926591873168945
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7680976,7680976,1100000,2,-76.50282287597656,3.3515186309814453
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-guayacanes/cali/7627069,7627069,1200000,2,-76.4875259399414,3.4728777408599854
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7681824,7681824,3100000,1,-76.53477478027344,3.353412389755249
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/alferez-real/cali/7670717,7670717,1200000,3,-76.54825592041016,3.3904197216033936
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/capri/cali/7680812,7680812,850000,2,-76.54493713378906,3.3880257606506348
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7680801,7680801,950000,3,-76.50665283203125,3.3737192153930664
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7680932,7680932,1100000,3,-76.522216796875,3.42055606842041
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-caney/cali/7682370,7682370,1100000,3,-76.5184326171875,3.3842759132385254
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-campina/cali/7681852,7681852,1200000,2,-76.52710723876953,3.480440855026245
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-bocha/cali/7613338,7613338,1450000,3,-76.51873779296875,3.3599119186401367
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7683046,7683046,7500000,3,-76.54304504394531,3.3470730781555176
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7499282,7499282,1300000,2,-76.53399658203125,3.4130001068115234
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7688514,7688514,1800000,2,-76.5223159790039,3.490323305130005
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-lido/cali/7080248,7080248,1090000,3,-76.52717590332031,3.4089481830596924
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-nueva-base/cali/7644291,7644291,750000,3,-76.49085235595703,3.4464914798736572
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7683037,7683037,2800000,2,-76.54060363769531,3.3716514110565186
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/arboledas/cali/7683045,7683045,9500000,3,-76.55056762695312,3.4490807056427
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7683160,7683160,4350000,2,-76.54668426513672,3.4502432346343994
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-ingenio/cali/7683119,7683119,1200000,3,-76.5322494506836,3.3812012672424316
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7682649,7682649,1000000,2,-76.51799774169922,3.369999885559082
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7683163,7683163,3350000,3,-76.54656982421875,3.450390338897705
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7683044,7683044,7300000,3,-76.54304504394531,3.3470730781555176
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7683137,7683137,3500000,3,-76.53624725341797,3.334524154663086
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7682858,7682858,980000,2,-76.51599884033203,3.378000020980835
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7613517,7613517,1190000,2,-76.5260009765625,3.434000015258789
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-penon/cali/7677953,7677953,3500000,1,-76.54695129394531,3.452070951461792
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-rita/cali/7683133,7683133,7000000,3,-76.55068969726562,3.4533934593200684
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-monica/cali/7683077,7683077,3500000,3,-76.53264617919922,3.4681999683380127
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7683144,7683144,2500000,1,-76.53486633300781,3.352956771850586
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7682863,7682863,700000,2,-76.51599884033203,3.378000020980835
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7683034,7683034,3800000,2,-76.54060363769531,3.3716514110565186
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/arboledas/cali/7679531,7679531,2835000,2,-76.54714965820312,3.449781894683838
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7683036,7683036,7000000,3,-76.54304504394531,3.3470730781555176
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7683018,7683018,3300000,3,-76.53572845458984,3.339282274246216
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7683032,7683032,1750000,2,-76.51802825927734,3.346153497695923
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-troncal/cali/7656029,7656029,880000,2,-76.50458526611328,3.451526641845703
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7679515,7679515,2800000,2,-76.55509948730469,3.4479477405548096
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-rita/cali/7683092,7683092,6500000,3,-76.55548095703125,3.450404405593872
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7683035,7683035,3300000,3,-76.54810333251953,3.3412773609161377
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7683098,7683098,6500000,3,-76.54109954833984,3.370349884033203
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/arboledas/cali/7330217,7330217,3800000,3,-76.54623413085938,3.44956636428833
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-campina/cali/7681852,7681852,1200000,2,-76.52710723876953,3.480440855026245
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/altos-de-menga/cali/7557313,7557313,4100000,3,-76.53399658203125,3.490000009536743
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-limonar/cali/7712024,7712024,1900000,3,-76.5445785522461,3.399449110031128
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bueno-madrid/cali/7674536,7674536,600000,2,-76.5213623046875,3.4668776988983154
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/municipal/cali/7685174,7685174,600000,2,-76.51187133789062,3.449296236038208
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/salomia/cali/7684214,7684214,850000,2,-76.5062026977539,3.4656128883361816
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/prados-del-norte/cali/7685316,7685316,1250000,2,-76.5199966430664,3.4679999351501465
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-ingenio/cali/6913950,6913950,3000000,2,-76.5291519165039,3.3864290714263916
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/chipichape/cali/7624254,7624254,3500000,3,-76.527099609375,3.479871988296509
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7627737,7627737,1100000,3,-76.51544952392578,3.374406099319458
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7683876,7683876,6300000,3,-76.55342102050781,3.450678586959839
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7670323,7670323,4100000,2,-76.54785919189453,3.453023910522461
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/altos-de-ciudad-jardin/cali/7683067,7683067,6000000,3,-76.5432357788086,3.3634324073791504
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-anita/cali/7356283,7356283,1150000,3,-76.53900146484375,3.4030001163482666
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7683774,7683774,1100000,2,-76.51705932617188,3.3595337867736816
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/villa-colombia/cali/7446026,7446026,1300000,4,-76.5009994506836,3.444999933242798
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bella-suiza/cali/7684078,7684078,1100000,3,-76.5635986328125,3.409964084625244
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/6806478,6806478,9500000,4,-76.55523681640625,3.4473659992218018
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/brisas-de-los-alamos/cali/7683323,7683323,700000,3,-76.50491333007812,3.4925360679626465
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/napoles/cali/7629344,7629344,780000,2,-76.55000305175781,3.3889999389648438
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-cordoba/cali/7322239,7322239,700000,3,-76.50800323486328,3.4000000953674316
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pasoancho/cali/7684811,7684811,700000,2,-76.53106689453125,3.4186792373657227
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/norte-vipasa-cali/cali/7649850,7649850,1250000,2,-76.531982421875,3.4516468048095703
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-anita/cali/7556735,7556735,1200000,4,-76.53582000732422,3.398225784301758
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/oeste-santa-teresita/cali/7252058,7252058,3600000,3,-76.54103088378906,3.4505722522735596
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-campina/cali/7681852,7681852,1200000,2,-76.52710723876953,3.480440855026245
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-cristales/cali/7690367,7690367,2750000,3,-76.5260009765625,3.434000015258789
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/colseguros/cali/7689291,7689291,1100000,3,-76.53289031982422,3.429595947265625
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/norte-vipasa-cali/cali/7649867,7649867,1250000,2,-76.531982421875,3.4516468048095703
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/primitivo-crespo/cali/7687250,7687250,450000,2,-76.51695251464844,3.4378113746643066
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-bosque/cali/7686930,7686930,950000,2,-76.5270004272461,3.48799991607666
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/alfonso-lopez/cali/7671586,7671586,750000,3,-76.53463745117188,3.4498722553253174
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7658372,7658372,8500000,3,-76.5435791015625,3.454115152359009
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/colseguros/cali/7686913,7686913,800000,3,-76.52876281738281,3.426151752471924
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-2000/cali/7687722,7687722,1200000,3,-76.51895904541016,3.3934473991394043
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/prados-del-limonar/cali/7648850,7648850,1100000,3,-76.52837371826172,3.3897082805633545
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7668815,7668815,2500000,3,-76.52963256835938,3.3555595874786377
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/san-luis/cali/7687021,7687021,600000,3,-76.48645782470703,3.480602264404297
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7687292,7687292,1700000,3,-76.51795959472656,3.366004705429077
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-2000/cali/7650600,7650600,850000,3,-76.51724243164062,3.398696184158325
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-reforma/cali/7687322,7687322,1300000,1,-76.57009887695312,3.3990564346313477
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/versalles/cali/7646341,7646341,1300000,2,-76.52999877929688,3.4619998931884766
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-caney/cali/7571821,7571821,1200000,4,-76.5199966430664,3.38700008392334
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/primero-de-mayo/cali/7686824,7686824,1050000,3,-76.49339294433594,3.4666359424591064
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7686154,7686154,4500000,2,-76.53477478027344,3.353412389755249
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/juanambu/cali/7291912,7291912,3200000,2,-76.537109375,3.4597649574279785
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-reforma/cali/7687337,7687337,1500000,2,-76.56974029541016,3.399479866027832
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/aguacatal/cali/7686478,7686478,765000,3,-76.56257629394531,3.4575629234313965
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7687482,7687482,4000000,4,-76.52999877929688,3.36299991607666
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7688449,7688449,4300000,3,-76.53463745117188,3.4498722553253174
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/nueva-floresta/cali/7222984,7222984,700000,2,-76.53463745117188,3.4498722553253174
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7688514,7688514,1800000,2,-76.5223159790039,3.490323305130005
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-modelo/cali/7283103,7283103,560000,3,-76.53199768066406,3.4519999027252197
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/union-de-vivienda-popular/cali/7543747,7543747,600000,2,-76.5090560913086,3.4067418575286865
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7522039,7522039,850000,2,-76.49800109863281,3.4159998893737793
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7658153,7658153,6000000,3,-76.54179382324219,3.454392910003662
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-rita/cali/7164535,7164535,7500000,3,-76.55068969726562,3.4533934593200684
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/caney/cali/7688643,7688643,920000,2,-76.51712799072266,3.382427930831909
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-modelo/cali/7665709,7665709,730000,2,-76.51246643066406,3.4174983501434326
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/arboledas/cali/7481248,7481248,2835000,2,-76.54719543457031,3.4496593475341797
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7306694,7306694,850000,2,-76.51832580566406,3.3450372219085693
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-rita/cali/6777353,6777353,6500000,3,-76.55400085449219,3.4519999027252197
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7687835,7687835,1100000,3,-76.52061462402344,3.4706811904907227
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7670323,7670323,4100000,2,-76.54785919189453,3.453023910522461
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-monica/cali/7664799,7664799,8000000,3,-76.53581237792969,3.463104248046875
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-penon/cali/7371359,7371359,2900000,2,-76.54278564453125,3.4497439861297607
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7689099,7689099,1150000,2,-76.51602935791016,3.345747947692871
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7623090,7623090,3300000,2,-76.55220031738281,3.4488027095794678
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/las-acacias/cali/7621758,7621758,980000,3,-76.52100372314453,3.434000015258789
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-monica-popular/cali/7686243,7686243,510000,2,-76.50299835205078,3.437999963760376
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/chipichape/cali/7688561,7688561,2700000,2,-76.52983856201172,3.476242780685425
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/cristobal-colon/cali/7689002,7689002,670000,2,-76.52204895019531,3.4199836254119873
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/aguacatal/cali/7567089,7567089,4700000,4,-76.5478515625,3.4401373863220215
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-refugio/cali/7649273,7649273,1050000,2,-76.55599975585938,3.3949999809265137
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/aguacatal/cali/7145395,7145395,9500000,4,-76.5594711303711,3.4560632705688477
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-lido/cali/7689086,7689086,1200000,3,-76.55219268798828,3.423556089401245
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7590835,7590835,2700000,3,-76.55424499511719,3.4487459659576416
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bella-suiza/cali/7688158,7688158,1500000,2,-76.56343078613281,3.4096810817718506
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/brisas-del-limonar/cali/7688706,7688706,980000,3,-76.53192138671875,3.402060031890869
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-cristales/cali/7690367,7690367,2750000,3,-76.5260009765625,3.434000015258789
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7668875,7668875,1200000,3,-76.5199966430664,3.369999885559082
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-campina/cali/7681852,7681852,1200000,2,-76.52710723876953,3.480440855026245
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-melendez/cali/7572807,7572807,1500000,2,-76.54499816894531,3.378000020980835
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7685679,7685679,8000000,3,-76.54450225830078,3.4555768966674805
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7690220,7690220,750000,2,-76.51336669921875,3.344912052154541
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/cerro-cristales/cali/7690599,7690599,3600000,3,-76.55270385742188,3.4298899173736572
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-universitaria/cali/7690149,7690149,950000,2,-76.5260009765625,3.434000015258789
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/calimio-desepaz/cali/7690504,7690504,500000,2,-76.46800231933594,3.4170000553131104
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-cordoba/cali/7657078,7657078,550000,3,-76.50299835205078,3.4040000438690186
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7690073,7690073,1300000,3,-76.51461029052734,3.369731903076172
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7564162,7564162,3000000,2,-76.53463745117188,3.4498722553253174
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/siete-de-agosto/cali/7689765,7689765,650000,2,-76.487548828125,3.4449596405029297
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7678379,7678379,4500000,4,-76.53811645507812,3.3622567653656006
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/salomia/cali/7605936,7605936,950000,2,-76.50599670410156,3.4660000801086426
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7689008,7689008,950000,2,-76.54199981689453,3.3480000495910645
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/zona-oeste/cali/7690080,7690080,600000,2,-76.53026580810547,3.4488108158111572
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-trebol/cali/7689670,7689670,700000,2,-76.49500274658203,3.444000005722046
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7690349,7690349,3790000,3,-76.53700256347656,3.36899995803833
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/aguacatal/cali/7564033,7564033,4500000,4,-76.53463745117188,3.4498722553253174
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/poblado-campestre/cali/7664168,7664168,600000,2,-76.4489974975586,3.4089999198913574
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-caney/cali/7690156,7690156,900000,2,-76.5199966430664,3.384000062942505
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/napoles/cali/7684254,7684254,800000,2,-76.54974365234375,3.387805700302124
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-talanga/cali/7671089,7671089,500000,2,-76.46762084960938,3.434102773666382
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/chiminangos/cali/7689836,7689836,800000,3,-76.49429321289062,3.476989984512329
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/nueva-tequendama/cali/7690150,7690150,1740000,3,-76.54153442382812,3.4141552448272705
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/torres-de-comfandi/cali/7689939,7689939,700000,3,-76.522216796875,3.42055606842041
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7692317,7692317,1100000,2,-76.52562713623047,3.4763665199279785
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7658242,7658242,3400000,3,-76.52987670898438,3.337266445159912
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-limonar/cali/7712024,7712024,1900000,3,-76.5445785522461,3.399449110031128
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/casas-blancas/cali/7436711,7436711,900000,2,-76.54499816894531,3.441999912261963
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/colseguros/cali/7689291,7689291,1100000,3,-76.53289031982422,3.429595947265625
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/arboledas/cali/7047249,7047249,5200000,3,-76.53463745117188,3.4498722553253174
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7691539,7691539,4500000,3,-76.5530014038086,3.4509999752044678
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7691334,7691334,1100000,3,-76.52180480957031,3.344615936279297
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-cedro/cali/7692428,7692428,800000,2,-76.53722381591797,3.4325156211853027
